intersection_cluster,geometry,lat,lon,nearest_node
881,POINT (-75.9405888 45.266381300000006),45.266381300000006,-75.9405888,3969267633
882,POINT (-75.64047175 45.41064385),45.41064385,-75.64047175,4684941339
883,POINT (-75.63698635 45.41269289999999),45.41269289999999,-75.63698635,6304407652
885,POINT (-75.70752405 45.3750311),45.3750311,-75.70752405,901066752
886,POINT (-75.70735455 45.37526109999999),45.37526109999999,-75.70735455,901066941
887,POINT (-75.74914120000001 45.3286067),45.3286067,-75.74914120000001,901782384
888,POINT (-75.7487835 45.3286985),45.3286985,-75.7487835,901793183
889,POINT (-75.7488018 45.3289475),45.3289475,-75.7488018,901794483
890,POINT (-75.7289781 45.332759800000005),45.332759800000005,-75.7289781,477359908
891,POINT (-75.72890125 45.3330071),45.3330071,-75.72890125,477359910
892,POINT (-75.72637085 45.33390315),45.33390315,-75.72637085,901789225
893,POINT (-75.6912709 45.3769225),45.3769225,-75.6912709,901068203
894,POINT (-75.6915848 45.37703299999999),45.37703299999999,-75.6915848,901067245
895,POINT (-75.80042599999999 45.33550775),45.33550775,-75.80042599999999,899954140
896,POINT (-75.8003555 45.33572699999999),45.33572699999999,-75.8003555,899960259
897,POINT (-75.7187664 45.2756671),45.2756671,-75.7187664,60150986
901,POINT (-75.78546885 45.363540549999996),45.363540549999996,-75.78546885,899980275
902,POINT (-75.78553595 45.36380435),45.36380435,-75.78553595,899980275
903,POINT (-75.786971 45.3629384),45.3629384,-75.786971,899973408
904,POINT (-75.7805059 45.365952899999996),45.365952899999996,-75.7805059,899968243
905,POINT (-75.77917995 45.36630869999999),45.36630869999999,-75.77917995,899968243
906,POINT (-75.77918555 45.3665582),45.3665582,-75.77918555,899982743
907,POINT (-75.78902025 45.3620117),45.3620117,-75.78902025,899960744
908,POINT (-75.7889734 45.36228905),45.36228905,-75.7889734,899962263
910,POINT (-75.7951677 45.35928539999999),45.35928539999999,-75.7951677,899949053
911,POINT (-75.795301 45.3595392),45.3595392,-75.795301,899957248
912,POINT (-75.78079 45.3656485),45.3656485,-75.78079,899968243
917,POINT (-75.7209982 45.273067399999995),45.273067399999995,-75.7209982,901719183
920,POINT (-75.80066045000001 45.3568997),45.3568997,-75.80066045000001,899977740
922,POINT (-75.5973744 45.373926499999996),45.373926499999996,-75.5973744,987390939
923,POINT (-75.5971015 45.37394659999999),45.37394659999999,-75.5971015,987390937
924,POINT (-75.5973791 45.374137699999984),45.374137699999984,-75.5973791,987390940
925,POINT (-75.5971219 45.3741513),45.3741513,-75.5971219,987390941
926,POINT (-75.6661163 45.434323),45.434323,-75.6661163,901213377
927,POINT (-75.66561666666666 45.43442546666666),45.43442546666666,-75.66561666666666,11791629107
928,POINT (-75.6660739 45.4345198),45.4345198,-75.6660739,901213377
929,POINT (-75.6021638 45.37200489999999),45.37200489999999,-75.6021638,901808542
930,POINT (-75.60210975000001 45.37220479999999),45.37220479999999,-75.60210975000001,901804538
931,POINT (-75.54355325 45.43525244999999),45.43525244999999,-75.54355325,901524971
932,POINT (-75.543645 45.4354742),45.4354742,-75.543645,901528207
933,POINT (-75.5412329 45.43983469999999),45.43983469999999,-75.5412329,901451868
934,POINT (-75.5414598 45.4399921),45.4399921,-75.5414598,901430552
936,POINT (-75.6930102 45.3344856),45.3344856,-75.6930102,901781422
940,POINT (-75.7399089 45.361293800000006),45.361293800000006,-75.7399089,52178280
941,POINT (-75.7395838 45.36129969999999),45.36129969999999,-75.7395838,901792818
942,POINT (-75.7396171 45.3615466),45.3615466,-75.7396171,901780489
943,POINT (-75.7399045 45.3615638),45.3615638,-75.7399045,901794998
944,POINT (-75.88722705 45.2988606),45.2988606,-75.88722705,899581922
945,POINT (-75.81957965000001 45.32759634999999),45.32759634999999,-75.81957965000001,3705021400
946,POINT (-75.8195094 45.32781455),45.32781455,-75.8195094,899852875
953,POINT (-75.9154538 45.30868009999999),45.30868009999999,-75.9154538,1578945629
955,POINT (-75.9155623 45.308868299999986),45.308868299999986,-75.9155623,1578945655
956,POINT (-75.89459425000001 45.29254255000001),45.29254255000001,-75.89459425000001,3717171324
959,POINT (-75.7560996 45.35450329999999),45.35450329999999,-75.7560996,899978182
960,POINT (-75.76063429999999 45.3523348),45.3523348,-75.76063429999999,899969819
961,POINT (-75.76064794999999 45.35256664999999),45.35256664999999,-75.76064794999999,899955170
963,POINT (-75.7628016 45.3513803),45.3513803,-75.7628016,899984389
965,POINT (-75.7627927 45.35161440000001),45.35161440000001,-75.7627927,899949659
966,POINT (-75.72102285 45.27324645),45.27324645,-75.72102285,2321943307
967,POINT (-75.7208655 45.27288929999999),45.27288929999999,-75.7208655,901719183
968,POINT (-75.7158331 45.2763555),45.2763555,-75.7158331,2933037632
969,POINT (-75.7154256 45.2764997),45.2764997,-75.7154256,901721120
970,POINT (-75.7157162 45.27661620000001),45.27661620000001,-75.7157162,2933037633
971,POINT (-75.7090611 45.36828559999999),45.36828559999999,-75.7090611,901773785
972,POINT (-75.85014785 45.35449985000001),45.35449985000001,-75.85014785,251254883
973,POINT (-75.84991249999999 45.35463445),45.35463445,-75.84991249999999,899949559
974,POINT (-75.761562 45.33023059999999),45.33023059999999,-75.761562,899986948
977,POINT (-75.84190695000001 45.31842725),45.31842725,-75.84190695000001,899854707
978,POINT (-75.72952065 45.388088550000006),45.388088550000006,-75.72952065,900989978
979,POINT (-75.7210263 45.391609),45.391609,-75.7210263,1473331423
982,POINT (-75.7158143 45.39383910000001),45.39383910000001,-75.7158143,901062158
985,POINT (-75.70426775 45.399191),45.399191,-75.70426775,901051270
986,POINT (-75.7670252 45.37160885),45.37160885,-75.7670252,899989225
991,POINT (-75.6850796 45.37725449999999),45.37725449999999,-75.6850796,905098792
992,POINT (-75.68486865 45.3774432),45.3774432,-75.68486865,905098792
993,POINT (-75.807522 45.34251474999999),45.34251474999999,-75.807522,899985394
994,POINT (-75.8077954 45.34263119999999),45.34263119999999,-75.8077954,899971201
995,POINT (-75.71665 45.37137679999999),45.37137679999999,-75.71665,901772803
996,POINT (-75.7163725 45.37143449999999),45.37143449999999,-75.7163725,901797426
997,POINT (-75.716662 45.37159949999999),45.37159949999999,-75.716662,901791886
998,POINT (-75.7164023 45.37161329999999),45.37161329999999,-75.7164023,901777958
1001,POINT (-75.7003734 45.33428849999999),45.33428849999999,-75.7003734,901794266
1002,POINT (-75.7006544 45.33437760000001),45.33437760000001,-75.7006544,1434814173
1006,POINT (-75.625491 45.44720159999999),45.44720159999999,-75.625491,901451227
1007,POINT (-75.6249735 45.4472795),45.4472795,-75.6249735,761420609
1009,POINT (-75.7319753 45.3701523),45.3701523,-75.7319753,901795474
1010,POINT (-75.73221605 45.3702619),45.3702619,-75.73221605,1433610844
1011,POINT (-75.8421264 45.342859149999995),45.342859149999995,-75.8421264,4334749674
1012,POINT (-75.7510106 45.366265599999984),45.366265599999984,-75.7510106,899956493
1013,POINT (-75.8663034 45.28443649999999),45.28443649999999,-75.8663034,900008611
1014,POINT (-75.86596730000001 45.28444429999998),45.28444429999998,-75.86596730000001,900008611
1015,POINT (-75.8662264 45.2846097),45.2846097,-75.8662264,900008611
1016,POINT (-75.86506125 45.28245885),45.28245885,-75.86506125,900001103
1017,POINT (-75.86477909999999 45.28245444999999),45.28245444999999,-75.86477909999999,900003175
1018,POINT (-75.773929 45.3757611),45.3757611,-75.773929,901019688
1024,POINT (-75.6051469 45.4368804),45.4368804,-75.6051469,3535384279
1025,POINT (-75.7378377 45.35807929999999),45.35807929999999,-75.7378377,52178144
1026,POINT (-75.7375614 45.35809590000001),45.35809590000001,-75.7375614,901800423
1027,POINT (-75.737861 45.3578991),45.3578991,-75.737861,52177412
