intersection_cluster,geometry,lat,lon
784,POINT (-75.6076811 45.433216499999986),45.433216499999986,-75.6076811
785,POINT (-75.6343925 45.4192321),45.4192321,-75.6343925
786,POINT (-75.6583392 45.412045499999984),45.412045499999984,-75.6583392
787,POINT (-75.6574022 45.40993559999998),45.40993559999998,-75.6574022
788,POINT (-75.6578979 45.412465999999995),45.412465999999995,-75.6578979
789,POINT (-75.66799590000001 45.40069989999999),45.40069989999999,-75.66799590000001
790,POINT (-75.7408237 45.385791899999994),45.385791899999994,-75.7408237
791,POINT (-75.74235585 45.39721509999998),45.39721509999998,-75.74235585
792,POINT (-75.7392088 45.29542745),45.29542745,-75.7392088
793,POINT (-75.74321035 45.29384344999998),45.29384344999998,-75.74321035
794,POINT (-75.91323453333332 45.307008733333326),45.307008733333326,-75.91323453333332
795,POINT (-75.69486080000001 45.42442869999999),45.42442869999999,-75.69486080000001
796,POINT (-75.6951605 45.424586699999985),45.424586699999985,-75.6951605
797,POINT (-75.6928992 45.424809499999995),45.424809499999995,-75.6928992
798,POINT (-75.6940747 45.42509789999999),45.42509789999999,-75.6940747
799,POINT (-75.69239 45.42686489999999),45.42686489999999,-75.69239
800,POINT (-75.69692740000002 45.4291219),45.4291219,-75.69692740000002
801,POINT (-75.654585 45.35033680000001),45.35033680000001,-75.654585
802,POINT (-75.6546075 45.35012249999998),45.35012249999998,-75.6546075
803,POINT (-75.6933273 45.334474799999995),45.334474799999995,-75.6933273
804,POINT (-75.6708601 45.34293459999999),45.34293459999999,-75.6708601
805,POINT (-75.69677444999999 45.395956949999984),45.395956949999984,-75.69677444999999
806,POINT (-75.7016173 45.404477799999995),45.404477799999995,-75.7016173
807,POINT (-75.70189270000002 45.40468539999999),45.40468539999999,-75.70189270000002
808,POINT (-75.6205717 45.36695639999999),45.36695639999999,-75.6205717
809,POINT (-75.6208154 45.3668892),45.3668892,-75.6208154
810,POINT (-75.7210492 45.391839649999994),45.391839649999994,-75.7210492
811,POINT (-75.7123304 45.395618449999986),45.395618449999986,-75.7123304
812,POINT (-75.7716715 45.3719562),45.3719562,-75.7716715
813,POINT (-75.76703425 45.37299249999998),45.37299249999998,-75.76703425
814,POINT (-75.6346391 45.36292099999999),45.36292099999999,-75.6346391
815,POINT (-75.6467068 45.360575999999995),45.360575999999995,-75.6467068
816,POINT (-75.6389556 45.42730389999999),45.42730389999999,-75.6389556
817,POINT (-75.7902349 45.36293699999999),45.36293699999999,-75.7902349
818,POINT (-75.7418837 45.31717722499999),45.31717722499999,-75.7418837
819,POINT (-75.7771424 45.3222602),45.3222602,-75.7771424
820,POINT (-75.749153 45.328848199999996),45.328848199999996,-75.749153
821,POINT (-75.8087818 45.332972399999996),45.332972399999996,-75.8087818
822,POINT (-75.8065724 45.33306184999999),45.33306184999999,-75.8065724
823,POINT (-75.80900855 45.33285149999999),45.33285149999999,-75.80900855
824,POINT (-75.6785462 45.41785719999999),45.41785719999999,-75.6785462
825,POINT (-75.9114146 45.311947599999975),45.311947599999975,-75.9114146
826,POINT (-75.6688586 45.3808918),45.3808918,-75.6688586
827,POINT (-75.6856276 45.424176),45.424176,-75.6856276
828,POINT (-75.48498635 45.46170124999998),45.46170124999998,-75.48498635
829,POINT (-75.7296929 45.39598689999999),45.39598689999999,-75.7296929
830,POINT (-75.72636274999999 45.333651799999984),45.333651799999984,-75.72636274999999
831,POINT (-75.68593470000002 45.398778349999986),45.398778349999986,-75.68593470000002
832,POINT (-75.7202022 45.37778299999999),45.37778299999999,-75.7202022
833,POINT (-75.6904098 45.414782666666646),45.414782666666646,-75.6904098
834,POINT (-75.81809770000001 45.34935239999999),45.34935239999999,-75.81809770000001
835,POINT (-75.8110347 45.34990669999998),45.34990669999998,-75.8110347
836,POINT (-75.5957489 45.44423799999998),45.44423799999998,-75.5957489
837,POINT (-75.8669722 45.27572509999999),45.27572509999999,-75.8669722
838,POINT (-75.6303409 45.38385259999998),45.38385259999998,-75.6303409
839,POINT (-75.8308346 45.351468149999995),45.351468149999995,-75.8308346
840,POINT (-75.704316 45.3989737),45.3989737,-75.704316
841,POINT (-75.7444411 45.39623499999999),45.39623499999999,-75.7444411
842,POINT (-75.91260260000001 45.301315999999986),45.301315999999986,-75.91260260000001
843,POINT (-75.4804546 45.44793315),45.44793315,-75.4804546
844,POINT (-75.73524135 45.38570924999999),45.38570924999999,-75.73524135
845,POINT (-75.90588015 45.286995099999984),45.286995099999984,-75.90588015
846,POINT (-75.7159579 45.39406325),45.39406325,-75.7159579
847,POINT (-75.6701054 45.39610155),45.39610155,-75.6701054
848,POINT (-75.7271934 45.39762009999999),45.39762009999999,-75.7271934
849,POINT (-75.59422950000001 45.37526654999999),45.37526654999999,-75.59422950000001
850,POINT (-75.64291200000001 45.41493633333332),45.41493633333332,-75.64291200000001
851,POINT (-75.90870325 45.28524734999999),45.28524734999999,-75.90870325
852,POINT (-75.688657125 45.321390099999995),45.321390099999995,-75.688657125
853,POINT (-75.7468661 45.27559240000001),45.27559240000001,-75.7468661
854,POINT (-75.686937 45.273265299999984),45.273265299999984,-75.686937
855,POINT (-75.69911255 45.27079919999999),45.27079919999999,-75.69911255
856,POINT (-75.67727725 45.29822819999999),45.29822819999999,-75.67727725
857,POINT (-75.6680251 45.4008862),45.4008862,-75.6680251
858,POINT (-75.6862443 45.4130915),45.4130915,-75.6862443
859,POINT (-75.74544185000002 45.26889934999999),45.26889934999999,-75.74544185000002
860,POINT (-75.73746825 45.271979599999995),45.271979599999995,-75.73746825
861,POINT (-75.7321714 45.269704074999986),45.269704074999986,-75.7321714
862,POINT (-75.7065713 45.295419899999985),45.295419899999985,-75.7065713
863,POINT (-75.73334175 45.27588929999999),45.27588929999999,-75.73334175
864,POINT (-75.64232415000001 45.4228137),45.4228137,-75.64232415000001
865,POINT (-75.6374737 45.444197349999996),45.444197349999996,-75.6374737
866,POINT (-75.58031915000001 45.42527654999999),45.42527654999999,-75.58031915000001
867,POINT (-75.6882608 45.4241297),45.4241297,-75.6882608
868,POINT (-75.7173643 45.34770639999999),45.34770639999999,-75.7173643
869,POINT (-75.5977826 45.327420299999986),45.327420299999986,-75.5977826
870,POINT (-75.8858935 45.284881899999995),45.284881899999995,-75.8858935
871,POINT (-75.75291695000001 45.40250209999999),45.40250209999999,-75.75291695000001
872,POINT (-75.75272050000001 45.40262334999999),45.40262334999999,-75.75272050000001
873,POINT (-75.9445084 45.31771379999999),45.31771379999999,-75.9445084
874,POINT (-75.6710609 45.43711139999999),45.43711139999999,-75.6710609
875,POINT (-75.8797922 45.280115299999984),45.280115299999984,-75.8797922
876,POINT (-75.8712853 45.272976899999996),45.272976899999996,-75.8712853
877,POINT (-75.88687243333334 45.32245826666665),45.32245826666665,-75.88687243333334
878,POINT (-75.93246810000001 45.2712638),45.2712638,-75.93246810000001
879,POINT (-75.50370093750001 45.45392763749999),45.45392763749999,-75.50370093750001
880,POINT (-75.50851940000001 45.454209899999995),45.454209899999995,-75.50851940000001
881,POINT (-75.9405888 45.26638129999999),45.26638129999999,-75.9405888
882,POINT (-75.64047175 45.41064384999999),45.41064384999999,-75.64047175
883,POINT (-75.63698635 45.41269289999998),45.41269289999998,-75.63698635
884,POINT (-75.6445332 45.413218099999995),45.413218099999995,-75.6445332
885,POINT (-75.70752405 45.3750311),45.3750311,-75.70752405
886,POINT (-75.70735455 45.37526109999999),45.37526109999999,-75.70735455
887,POINT (-75.74914120000001 45.3286067),45.3286067,-75.74914120000001
888,POINT (-75.7487835 45.3286985),45.3286985,-75.7487835
889,POINT (-75.7488018 45.32894749999998),45.32894749999998,-75.7488018
890,POINT (-75.7289781 45.33275979999999),45.33275979999999,-75.7289781
891,POINT (-75.72890125 45.3330071),45.3330071,-75.72890125
892,POINT (-75.72637085 45.33390314999998),45.33390314999998,-75.72637085
893,POINT (-75.6912709 45.37692249999999),45.37692249999999,-75.6912709
894,POINT (-75.6915848 45.37703299999999),45.37703299999999,-75.6915848
895,POINT (-75.80042599999999 45.33550774999999),45.33550774999999,-75.80042599999999
896,POINT (-75.8003555 45.33572699999999),45.33572699999999,-75.8003555
897,POINT (-75.7187664 45.27566709999999),45.27566709999999,-75.7187664
898,POINT (-75.7184335 45.275671999999986),45.275671999999986,-75.7184335
899,POINT (-75.7187792 45.275912099999985),45.275912099999985,-75.7187792
900,POINT (-75.7184181 45.275927599999996),45.275927599999996,-75.7184181
901,POINT (-75.78546885 45.36354054999999),45.36354054999999,-75.78546885
902,POINT (-75.78553595 45.363804349999995),45.363804349999995,-75.78553595
903,POINT (-75.786971 45.36293839999998),45.36293839999998,-75.786971
904,POINT (-75.7805059 45.365952899999996),45.365952899999996,-75.7805059
905,POINT (-75.77917995 45.3663087),45.3663087,-75.77917995
906,POINT (-75.77918555 45.3665582),45.3665582,-75.77918555
907,POINT (-75.78902025 45.3620117),45.3620117,-75.78902025
908,POINT (-75.7889734 45.36228905),45.36228905,-75.7889734
909,POINT (-75.7954377 45.3592746),45.3592746,-75.7954377
910,POINT (-75.7951677 45.35928539999999),45.35928539999999,-75.7951677
911,POINT (-75.795301 45.35953919999998),45.35953919999998,-75.795301
912,POINT (-75.78079 45.36564849999999),45.36564849999999,-75.78079
913,POINT (-75.7053103 45.270431699999996),45.270431699999996,-75.7053103
914,POINT (-75.7055372 45.27061319999999),45.27061319999999,-75.7055372
915,POINT (-75.7120548 45.3955495),45.3955495,-75.7120548
916,POINT (-75.7120151 45.3957533),45.3957533,-75.7120151
917,POINT (-75.7209982 45.273067399999995),45.273067399999995,-75.7209982
918,POINT (-75.79237750000001 45.36056774999999),45.36056774999999,-75.79237750000001
919,POINT (-75.79219115000001 45.36089179999998),45.36089179999998,-75.79219115000001
920,POINT (-75.80066045000001 45.35689969999999),45.35689969999999,-75.80066045000001
921,POINT (-75.8006507 45.357166599999985),45.357166599999985,-75.8006507
922,POINT (-75.5973744 45.373926499999996),45.373926499999996,-75.5973744
923,POINT (-75.5971015 45.37394659999999),45.37394659999999,-75.5971015
924,POINT (-75.5973791 45.374137699999984),45.374137699999984,-75.5973791
925,POINT (-75.5971219 45.374151299999994),45.374151299999994,-75.5971219
926,POINT (-75.6661163 45.43432299999998),45.43432299999998,-75.6661163
927,POINT (-75.66561666666666 45.43442546666666),45.43442546666666,-75.66561666666666
928,POINT (-75.6660739 45.43451979999998),45.43451979999998,-75.6660739
929,POINT (-75.6021638 45.37200489999999),45.37200489999999,-75.6021638
930,POINT (-75.60210975000001 45.37220479999998),45.37220479999998,-75.60210975000001
931,POINT (-75.54355325 45.43525244999999),45.43525244999999,-75.54355325
932,POINT (-75.543645 45.435474199999994),45.435474199999994,-75.543645
933,POINT (-75.5412329 45.439834699999984),45.439834699999984,-75.5412329
934,POINT (-75.5414598 45.4399921),45.4399921,-75.5414598
935,POINT (-75.6997846 45.269305799999984),45.269305799999984,-75.6997846
936,POINT (-75.6930102 45.3344856),45.3344856,-75.6930102
937,POINT (-75.6932428 45.33472459999999),45.33472459999999,-75.6932428
938,POINT (-75.6929276 45.33474069999999),45.33474069999999,-75.6929276
939,POINT (-75.67784245 45.43205289999999),45.43205289999999,-75.67784245
940,POINT (-75.7399089 45.36129379999999),45.36129379999999,-75.7399089
941,POINT (-75.7395838 45.361299700000004),45.361299700000004,-75.7395838
942,POINT (-75.7396171 45.36154659999999),45.36154659999999,-75.7396171
943,POINT (-75.7399045 45.3615638),45.3615638,-75.7399045
944,POINT (-75.88722705 45.2988606),45.2988606,-75.88722705
945,POINT (-75.81957965000001 45.32759634999999),45.32759634999999,-75.81957965000001
946,POINT (-75.8195094 45.32781454999999),45.32781454999999,-75.8195094
947,POINT (-75.7150456 45.409771099999986),45.409771099999986,-75.7150456
948,POINT (-75.9171813 45.31099719999999),45.31099719999999,-75.9171813
949,POINT (-75.91695150000001 45.311119549999994),45.311119549999994,-75.91695150000001
950,POINT (-75.91789655 45.309507049999986),45.309507049999986,-75.91789655
951,POINT (-75.9175513 45.30957999999999),45.30957999999999,-75.9175513
952,POINT (-75.9156864 45.30859759999999),45.30859759999999,-75.9156864
953,POINT (-75.9154538 45.30868009999998),45.30868009999998,-75.9154538
954,POINT (-75.9158345 45.30876039999999),45.30876039999999,-75.9158345
955,POINT (-75.9155623 45.308868299999986),45.308868299999986,-75.9155623
956,POINT (-75.89459425000001 45.29254254999999),45.29254254999999,-75.89459425000001
957,POINT (-75.74954389999999 45.357069899999985),45.357069899999985,-75.74954389999999
958,POINT (-75.7494632 45.35728379999999),45.35728379999999,-75.7494632
959,POINT (-75.7560996 45.35450329999998),45.35450329999998,-75.7560996
960,POINT (-75.76063429999999 45.352334799999994),45.352334799999994,-75.76063429999999
961,POINT (-75.76064794999999 45.352566649999986),45.352566649999986,-75.76064794999999
962,POINT (-75.7631341 45.35132369999999),45.35132369999999,-75.7631341
963,POINT (-75.7628016 45.3513803),45.3513803,-75.7628016
964,POINT (-75.7631596 45.35157769999999),45.35157769999999,-75.7631596
965,POINT (-75.7627927 45.351614399999995),45.351614399999995,-75.7627927
966,POINT (-75.72102285 45.27324644999999),45.27324644999999,-75.72102285
967,POINT (-75.7208655 45.27288929999999),45.27288929999999,-75.7208655
968,POINT (-75.7158331 45.27635549999999),45.27635549999999,-75.7158331
969,POINT (-75.7154256 45.2764997),45.2764997,-75.7154256
970,POINT (-75.7157162 45.276616199999985),45.276616199999985,-75.7157162
971,POINT (-75.7090611 45.368285599999986),45.368285599999986,-75.7090611
972,POINT (-75.85014785 45.354499849999996),45.354499849999996,-75.85014785
973,POINT (-75.84991249999999 45.35463444999999),45.35463444999999,-75.84991249999999
974,POINT (-75.761562 45.33023059999999),45.33023059999999,-75.761562
975,POINT (-75.7231367 45.3906797),45.3906797,-75.7231367
976,POINT (-75.72313030000001 45.390930299999994),45.390930299999994,-75.72313030000001
977,POINT (-75.84190695000001 45.31842724999999),45.31842724999999,-75.84190695000001
978,POINT (-75.72952065 45.38808854999999),45.38808854999999,-75.72952065
979,POINT (-75.7210263 45.391609),45.391609,-75.7210263
980,POINT (-75.7102852 45.3963302),45.3963302,-75.7102852
981,POINT (-75.71028335 45.39657095),45.39657095,-75.71028335
982,POINT (-75.7158143 45.393839099999994),45.393839099999994,-75.7158143
983,POINT (-75.7076867 45.3973965),45.3973965,-75.7076867
984,POINT (-75.70767535 45.397701),45.397701,-75.70767535
985,POINT (-75.70426775 45.399190999999995),45.399190999999995,-75.70426775
986,POINT (-75.7670252 45.371608849999994),45.371608849999994,-75.7670252
987,POINT (-75.76696315000001 45.371915449999996),45.371915449999996,-75.76696315000001
988,POINT (-75.6029701 45.4376569),45.4376569,-75.6029701
989,POINT (-75.6997366 45.40097104999998),45.40097104999998,-75.6997366
990,POINT (-75.6998188 45.40117479999999),45.40117479999999,-75.6998188
991,POINT (-75.6850796 45.377254499999985),45.377254499999985,-75.6850796
992,POINT (-75.68486865 45.37744319999999),45.37744319999999,-75.68486865
993,POINT (-75.807522 45.34251474999999),45.34251474999999,-75.807522
994,POINT (-75.8077954 45.34263119999999),45.34263119999999,-75.8077954
995,POINT (-75.71665 45.37137679999999),45.37137679999999,-75.71665
996,POINT (-75.7163725 45.37143449999999),45.37143449999999,-75.7163725
997,POINT (-75.716662 45.371599499999995),45.371599499999995,-75.716662
998,POINT (-75.7164023 45.37161329999998),45.37161329999998,-75.7164023
999,POINT (-75.7004793 45.33406129999999),45.33406129999999,-75.7004793
1000,POINT (-75.7007886 45.33415349999999),45.33415349999999,-75.7007886
1001,POINT (-75.7003734 45.33428849999999),45.33428849999999,-75.7003734
1002,POINT (-75.7006544 45.334377599999996),45.334377599999996,-75.7006544
1003,POINT (-75.7327274 45.3866034),45.3866034,-75.7327274
1004,POINT (-75.7324625 45.38663099999999),45.38663099999999,-75.7324625
1005,POINT (-75.7325228 45.386853399999985),45.386853399999985,-75.7325228
1006,POINT (-75.625491 45.44720159999999),45.44720159999999,-75.625491
1007,POINT (-75.6249735 45.447279499999986),45.447279499999986,-75.6249735
1008,POINT (-75.73653420000001 45.3627521),45.3627521,-75.73653420000001
1009,POINT (-75.7319753 45.3701523),45.3701523,-75.7319753
1010,POINT (-75.73221605 45.370261899999996),45.370261899999996,-75.73221605
1011,POINT (-75.8421264 45.342859149999995),45.342859149999995,-75.8421264
1012,POINT (-75.7510106 45.366265599999984),45.366265599999984,-75.7510106
1013,POINT (-75.8663034 45.28443649999999),45.28443649999999,-75.8663034
1014,POINT (-75.86596730000001 45.28444429999998),45.28444429999998,-75.86596730000001
1015,POINT (-75.8662264 45.28460969999998),45.28460969999998,-75.8662264
1016,POINT (-75.86506125 45.28245885),45.28245885,-75.86506125
1017,POINT (-75.86477909999999 45.28245444999999),45.28245444999999,-75.86477909999999
1018,POINT (-75.773929 45.37576109999999),45.37576109999999,-75.773929
1019,POINT (-75.770638 45.37002729999999),45.37002729999999,-75.770638
1020,POINT (-75.77061905 45.37030994999999),45.37030994999999,-75.77061905
1021,POINT (-75.7690084 45.37077319999999),45.37077319999999,-75.7690084
1022,POINT (-75.7687117 45.370813799999986),45.370813799999986,-75.7687117
1023,POINT (-75.7687909 45.371078799999985),45.371078799999985,-75.7687909
1024,POINT (-75.6051469 45.4368804),45.4368804,-75.6051469
1025,POINT (-75.7378377 45.35807929999999),45.35807929999999,-75.7378377
1026,POINT (-75.7375614 45.35809590000001),45.35809590000001,-75.7375614
1027,POINT (-75.737861 45.35789909999999),45.35789909999999,-75.737861
1028,POINT (-75.77220690000001 45.322788699999975),45.322788699999975,-75.77220690000001
1029,POINT (-75.9249598 45.348859499999996),45.348859499999996,-75.9249598
1030,POINT (-75.9245933 45.348976199999996),45.348976199999996,-75.9245933
1031,POINT (-75.9250406 45.34909139999999),45.34909139999999,-75.9250406
1032,POINT (-75.9246739 45.3492034),45.3492034,-75.9246739
1033,POINT (-75.7747517 45.34660629999999),45.34660629999999,-75.7747517
1034,POINT (-75.75762255000001 45.375736499999995),45.375736499999995,-75.75762255000001
1035,POINT (-75.75758965 45.37599939999998),45.37599939999998,-75.75758965
1036,POINT (-75.75647855 45.342079649999995),45.342079649999995,-75.75647855
1037,POINT (-75.756841 45.34214569999999),45.34214569999999,-75.756841
1038,POINT (-75.7509493 45.34424499999998),45.34424499999998,-75.7509493
1039,POINT (-75.79248494999999 45.33897295),45.33897295,-75.79248494999999
1040,POINT (-75.7924045 45.33919759999998),45.33919759999998,-75.7924045
1041,POINT (-75.79445640000002 45.338436999999985),45.338436999999985,-75.79445640000002
1042,POINT (-75.7943876 45.33865019999999),45.33865019999999,-75.7943876
1043,POINT (-75.7881394 45.34082849999999),45.34082849999999,-75.7881394
1044,POINT (-75.7878434 45.340885899999996),45.340885899999996,-75.7878434
1045,POINT (-75.7881526 45.34106569999999),45.34106569999999,-75.7881526
1046,POINT (-75.7878789 45.341100499999996),45.341100499999996,-75.7878789
1047,POINT (-75.7333625 45.377230299999994),45.377230299999994,-75.7333625
1048,POINT (-75.7324985 45.37334839999999),45.37334839999999,-75.7324985
1049,POINT (-75.73271505 45.37342874999999),45.37342874999999,-75.73271505
1050,POINT (-75.7469722 45.38036034999999),45.38036034999999,-75.7469722
1051,POINT (-75.746746 45.380673499999986),45.380673499999986,-75.746746
1052,POINT (-75.7470243 45.3806606),45.3806606,-75.7470243
1053,POINT (-75.6742689 45.4025949),45.4025949,-75.6742689
1054,POINT (-75.6745394 45.40272964999999),45.40272964999999,-75.6745394
1055,POINT (-75.708986 45.40688619999999),45.40688619999999,-75.708986
1056,POINT (-75.7360687 45.355421899999996),45.355421899999996,-75.7360687
1057,POINT (-75.73631680000001 45.355509699999985),45.355509699999985,-75.73631680000001
1058,POINT (-75.73958013333333 45.38344379999999),45.38344379999999,-75.73958013333333
1059,POINT (-75.74029483333334 45.38484019999999),45.38484019999999,-75.74029483333334
1060,POINT (-75.7406004 45.38494589999999),45.38494589999999,-75.7406004
1061,POINT (-75.7310424 45.35262044999999),45.35262044999999,-75.7310424
1062,POINT (-75.8045229 45.33377995),45.33377995,-75.8045229
1063,POINT (-75.8044996 45.33401529999999),45.33401529999999,-75.8044996
1064,POINT (-75.65288079999999 45.379525499999986),45.379525499999986,-75.65288079999999
1065,POINT (-75.65279609999999 45.37970189999999),45.37970189999999,-75.65279609999999
1066,POINT (-75.50088415 45.456904649999984),45.456904649999984,-75.50088415
1067,POINT (-75.497591 45.4576345),45.4576345,-75.497591
1068,POINT (-75.504999 45.4555931),45.4555931,-75.504999
1069,POINT (-75.7335394 45.27569359999999),45.27569359999999,-75.7335394
1070,POINT (-75.67661195 45.377757299999985),45.377757299999985,-75.67661195
1071,POINT (-75.6763501 45.37792329999999),45.37792329999999,-75.6763501
1072,POINT (-75.6732627 45.377873099999995),45.377873099999995,-75.6732627
1073,POINT (-75.6735503 45.37796979999998),45.37796979999998,-75.6735503
1074,POINT (-75.6715511 45.37806934999999),45.37806934999999,-75.6715511
1075,POINT (-75.6695282 45.378294049999994),45.378294049999994,-75.6695282
1076,POINT (-75.67137 45.37825679999999),45.37825679999999,-75.67137
1077,POINT (-75.669266 45.378470099999994),45.378470099999994,-75.669266
1078,POINT (-75.6730374 45.3780959),45.3780959,-75.6730374
1079,POINT (-75.6673625 45.37856365),45.37856365,-75.6673625
1080,POINT (-75.6676777 45.378597150000004),45.378597150000004,-75.6676777
1081,POINT (-75.65693865 45.3792498),45.3792498,-75.65693865
1082,POINT (-75.6489292 45.37980044999999),45.37980044999999,-75.6489292
1083,POINT (-75.6488487 45.379975999999985),45.379975999999985,-75.6488487
1084,POINT (-75.6443853 45.38012404999998),45.38012404999998,-75.6443853
1085,POINT (-75.64429720000001 45.380305499999984),45.380305499999984,-75.64429720000001
1086,POINT (-75.66626455 45.40343399999999),45.40343399999999,-75.66626455
1087,POINT (-75.9318194 45.315081899999996),45.315081899999996,-75.9318194
1088,POINT (-75.6337139 45.33765479999999),45.33765479999999,-75.6337139
1089,POINT (-75.64824 45.15277919999999),45.15277919999999,-75.64824
1090,POINT (-75.73372900000001 45.386133099999995),45.386133099999995,-75.73372900000001
1091,POINT (-75.7338101 45.38636739999998),45.38636739999998,-75.7338101
1092,POINT (-75.645196 45.428553999999984),45.428553999999984,-75.645196
1093,POINT (-75.6488967 45.42830039999998),45.42830039999998,-75.6488967
1094,POINT (-75.6556225 45.41169979999998),45.41169979999998,-75.6556225
1095,POINT (-75.6554294 45.4118481),45.4118481,-75.6554294
1096,POINT (-75.6556722 45.41195229999999),45.41195229999999,-75.6556722
1097,POINT (-75.658705 45.4121748),45.4121748,-75.658705
1098,POINT (-75.6581165 45.412212299999986),45.412212299999986,-75.6581165
1099,POINT (-75.6584174 45.412332),45.412332,-75.6584174
1100,POINT (-75.60019360000001 45.395353199999995),45.395353199999995,-75.60019360000001
1101,POINT (-75.6046243 45.39378179999999),45.39378179999999,-75.6046243
1102,POINT (-75.60455475 45.39400549999999),45.39400549999999,-75.60455475
1103,POINT (-75.6527575 45.43189849999999),45.43189849999999,-75.6527575
1104,POINT (-75.6118223 45.43411529999999),45.43411529999999,-75.6118223
1105,POINT (-75.7267859 45.389145799999994),45.389145799999994,-75.7267859
1106,POINT (-75.72675095 45.38935335),45.38935335,-75.72675095
1107,POINT (-75.7771261 45.32202209999998),45.32202209999998,-75.7771261
1108,POINT (-75.7767979 45.322065299999984),45.322065299999984,-75.7767979
1109,POINT (-75.7768075 45.322284599999996),45.322284599999996,-75.7768075
1110,POINT (-75.82666266666666 45.32469113333334),45.32469113333334,-75.82666266666666
1111,POINT (-75.8331316 45.321986999999986),45.321986999999986,-75.8331316
1112,POINT (-75.8334375 45.32200349999999),45.32200349999999,-75.8334375
1113,POINT (-75.8334509 45.3222038),45.3222038,-75.8334509
1114,POINT (-75.83414355 45.323743549999996),45.323743549999996,-75.83414355
1115,POINT (-75.65139995 45.35141499999999),45.35141499999999,-75.65139995
1116,POINT (-75.6515969 45.35165369999999),45.35165369999999,-75.6515969
1117,POINT (-75.6513332 45.35165139999999),45.35165139999999,-75.6513332
1118,POINT (-75.6920063 45.3462797),45.3462797,-75.6920063
1119,POINT (-75.4931599 45.45923644999999),45.45923644999999,-75.4931599
1120,POINT (-75.49311689999999 45.4594568),45.4594568,-75.49311689999999
1121,POINT (-75.7388288 45.34888879999998),45.34888879999998,-75.7388288
1122,POINT (-75.8212159 45.34875819999999),45.34875819999999,-75.8212159
1123,POINT (-75.8310546 45.35133244999999),45.35133244999999,-75.8310546
1124,POINT (-75.6932289 45.33290009999999),45.33290009999999,-75.6932289
1125,POINT (-75.6930249 45.333040899999986),45.333040899999986,-75.6930249
1126,POINT (-75.6934064 45.333102049999994),45.333102049999994,-75.6934064
1127,POINT (-75.6951062 45.44071449999998),45.44071449999998,-75.6951062
1128,POINT (-75.91590934999999 45.31307267499999),45.31307267499999,-75.91590934999999
1129,POINT (-75.9221058 45.30967514999999),45.30967514999999,-75.9221058
1130,POINT (-75.92191405 45.30986125),45.30986125,-75.92191405
1131,POINT (-75.6235538 45.32040959999999),45.32040959999999,-75.6235538
1132,POINT (-75.62383475 45.320395799999986),45.320395799999986,-75.62383475
1133,POINT (-75.76929799999999 45.34889335),45.34889335,-75.76929799999999
1134,POINT (-75.7194312 45.33664634999998),45.33664634999998,-75.7194312
1135,POINT (-75.7194462 45.33689359999999),45.33689359999999,-75.7194462
1136,POINT (-75.9118089 45.33852749999999),45.33852749999999,-75.9118089
1137,POINT (-75.9114602 45.338584899999994),45.338584899999994,-75.9114602
1138,POINT (-75.9118769 45.3387148),45.3387148,-75.9118769
1139,POINT (-75.9115608 45.338792399999996),45.338792399999996,-75.9115608
1140,POINT (-75.88555550000001 45.285000499999995),45.285000499999995,-75.88555550000001
1141,POINT (-75.6565492 45.415871999999986),45.415871999999986,-75.6565492
1142,POINT (-75.6563774 45.4160202),45.4160202,-75.6563774
1143,POINT (-75.6567889 45.41596699999999),45.41596699999999,-75.6567889
1144,POINT (-75.79824160000001 45.33705504999999),45.33705504999999,-75.79824160000001
1145,POINT (-75.7982358 45.33727499999999),45.33727499999999,-75.7982358
1146,POINT (-75.8129264 45.33426809999999),45.33426809999999,-75.8129264
1147,POINT (-75.8131428 45.33443179999999),45.33443179999999,-75.8131428
1148,POINT (-75.6550552 45.35002939999999),45.35002939999999,-75.6550552
1149,POINT (-75.666 45.344907049999996),45.344907049999996,-75.666
1150,POINT (-75.66597955 45.34514949999999),45.34514949999999,-75.66597955
1151,POINT (-75.66149435 45.34739165),45.34739165,-75.66149435
1152,POINT (-75.6614979 45.34762314999999),45.34762314999999,-75.6614979
1153,POINT (-75.6708677 45.34314649999999),45.34314649999999,-75.6708677
1154,POINT (-75.6902352 45.4238264),45.4238264,-75.6902352
1155,POINT (-75.6879747 45.4261125),45.4261125,-75.6879747
1156,POINT (-75.7525335 45.396051099999994),45.396051099999994,-75.7525335
1157,POINT (-75.687643 45.424979574999995),45.424979574999995,-75.687643
1158,POINT (-75.88526645 45.26434069999999),45.26434069999999,-75.88526645
1159,POINT (-75.7514097 45.396533700000006),45.396533700000006,-75.7514097
1160,POINT (-75.92966884 45.27243366),45.27243366,-75.92966884
1161,POINT (-75.6867036 45.4239061),45.4239061,-75.6867036
1162,POINT (-75.9301401 45.343756499999984),45.343756499999984,-75.9301401
1163,POINT (-75.7491688 45.274985),45.274985,-75.7491688
1164,POINT (-75.49055425 45.46557024999999),45.46557024999999,-75.49055425
1165,POINT (-75.4915464 45.467673299999994),45.467673299999994,-75.4915464
1166,POINT (-75.8116344 45.34364129999999),45.34364129999999,-75.8116344
1167,POINT (-75.7347824 45.36346164999999),45.36346164999999,-75.7347824
1168,POINT (-75.73483395 45.36364775),45.36364775,-75.73483395
1169,POINT (-75.7310054 45.365150199999995),45.365150199999995,-75.7310054
1170,POINT (-75.7309196 45.36538579999999),45.36538579999999,-75.7309196
