X,Y,ID,Geo_ID,Accident_Year,Accident_Date,Accident_Time,Location,Location_Type,Classification_Of_Accident,Initial_Impact_Type,Road_Surface_Condition,Environment_Condition,Light,Traffic_Control,Num_of_Vehicle,Num_Of_Pedestrians,Num_of_Bicycles,Num_of_Motorcycles,Max_Injury,Num_of_Injuries,Num_of_Minimal_Injuries,Num_of_Minor_Injuries,Num_of_Major_Injuries,Num_of_Fatal_Injuries,X_Coordinate,Y_Coordinate,Lat,Long,ObjectId,lat_rounded,lon_rounded,intersection_cluster,lat,lon
-8426247.82057352,5686207.10149686,2018--19755,7259,,2018/06/08,17:44,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,19666,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2019--33111,7259,,2019/04/06,9:50,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,33276,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2019--34901,7259,,2019/05/30,13:00,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,34047,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2019--35137,7259,,2019/06/05,13:40,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,35616,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2019--36224,7259,,2019/07/05,18:04,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,3,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,36589,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2019--36029,7259,,2019/06/29,17:15,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,36596,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2019--36265,7259,,2019/07/06,16:00,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,36801,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2019--37522,7259,,2019/08/13,11:00,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,37299,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2019--37071,7259,,2019/07/29,18:31,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,37781,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2019--38983,7259,,2019/09/22,19:33,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,05 - Dusk,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,38840,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2019--40507,7259,,2019/10/31,9:40,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,04 - Sideswipe,02 - Wet,02 - Rain,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,40150,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2020--48542,7259,,2020/03/11,16:30,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,48281,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2020--50935,7259,,2020/08/17,9:50,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,50426,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2020--53033,7259,,2020/11/21,16:00,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,53033,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2021--59432,7259,,2021/07/23,9:00,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,59724,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2022--65784,7259,,2022/01/23,22:50,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,65634,45.4094129,-75.694272,276,45.4094129,-75.694272
-8426247.82057352,5686207.10149686,2022--71544,7259,,2022/09/09,20:22,ARLINGTON AVE @ KENT ST (0007259),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,367868.7071,5030257.566,45.40941288,-75.69427205,71762,45.4094129,-75.694272,276,45.4094129,-75.694272
-8428220.92737837,5686148.23383032,2017--1692,6321,,2017/02/14,23:43,ROCHESTER ST @ SOMERSET ST (0006321),Intersection,03 - P.D. only,03 - Rear end,05 - Packed snow,03 - Snow,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,366481.7019,5030202.567,45.40904163,-75.71199677,1095,45.4090416,-75.7119968,268,45.4090416,-75.7119968
-8428220.92737837,5686148.23383032,2017--1991,6321,,2017/02/20,18:40,ROCHESTER ST @ SOMERSET ST (0006321),Intersection,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,366481.7019,5030202.567,45.40904163,-75.71199677,1991,45.4090416,-75.7119968,268,45.4090416,-75.7119968
-8428220.92737837,5686148.23383032,2017--4307,6321,,2017/05/07,18:13,ROCHESTER ST @ SOMERSET ST (0006321),Intersection,03 - P.D. only,02 - Angle,02 - Wet,02 - Rain,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,366481.7019,5030202.567,45.40904163,-75.71199677,4807,45.4090416,-75.7119968,268,45.4090416,-75.7119968
-8428220.92737837,5686148.23383032,2017--10257,6321,,2017/11/14,14:39,ROCHESTER ST @ SOMERSET ST (0006321),Intersection,03 - P.D. only,99 - Other,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,366481.7019,5030202.567,45.40904163,-75.71199677,10780,45.4090416,-75.7119968,268,45.4090416,-75.7119968
-8428220.92737837,5686148.23383032,2020--46841,6321,,2020/02/03,12:36,ROCHESTER ST @ SOMERSET ST (0006321),Intersection,02 - Non-fatal injury,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,02 - Minor,1.0,,1.0,,,366481.7019,5030202.567,45.40904163,-75.71199677,46408,45.4090416,-75.7119968,268,45.4090416,-75.7119968
-8428220.92737837,5686148.23383032,2022--68765,6321,,2022/05/10,14:35,ROCHESTER ST @ SOMERSET ST (0006321),Intersection,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,366481.7019,5030202.567,45.40904163,-75.71199677,68177,45.4090416,-75.7119968,268,45.4090416,-75.7119968
-8426224.57038467,5689390.81944013,2017--1102,8231,,2017/02/01,13:36,MURRAY ST @ PARENT AVE (0008231),Intersection,02 - Non-fatal injury,07 - SMV other,02 - Wet,01 - Clear,01 - Daylight,01 - Traffic signal,1,1,,,02 - Minor,1.0,,1.0,,,367862.703,5032488.587,45.42948742,-75.69406319,1409,45.4294874,-75.6940632,338,45.42948739999999,-75.6940632
-8426224.57038467,5689390.81944013,2017--6631,8231,,2017/07/24,15:12,MURRAY ST @ PARENT AVE (0008231),Intersection,03 - P.D. only,02 - Angle,02 - Wet,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367862.703,5032488.587,45.42948742,-75.69406319,6509,45.4294874,-75.6940632,338,45.42948739999999,-75.6940632
-8426224.57038467,5689390.81944013,2017--10056,8231,,2017/11/08,15:23,MURRAY ST @ PARENT AVE (0008231),Intersection,02 - Non-fatal injury,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,1.0,,02 - Minor,1.0,,1.0,,,367862.703,5032488.587,45.42948742,-75.69406319,10211,45.4294874,-75.6940632,338,45.42948739999999,-75.6940632
-8426224.57038467,5689390.81944013,2019--30874,8231,,2019/02/04,23:50,MURRAY ST @ PARENT AVE (0008231),Intersection,03 - P.D. only,03 - Rear end,06 - Ice,04 - Freezing Rain,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,367862.703,5032488.587,45.42948742,-75.69406319,30280,45.4294874,-75.6940632,338,45.42948739999999,-75.6940632
-8426224.57038467,5689390.81944013,2019--30760,8231,,2019/02/02,20:08,MURRAY ST @ PARENT AVE (0008231),Intersection,03 - P.D. only,03 - Rear end,03 - Loose snow,03 - Snow,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,367862.703,5032488.587,45.42948742,-75.69406319,30379,45.4294874,-75.6940632,338,45.42948739999999,-75.6940632
-8426224.57038467,5689390.81944013,2019--32030,8231,,2019/03/04,14:12,MURRAY ST @ PARENT AVE (0008231),Intersection,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367862.703,5032488.587,45.42948742,-75.69406319,32490,45.4294874,-75.6940632,338,45.42948739999999,-75.6940632
-8426224.57038467,5689390.81944013,2019--33952,8231,,2019/05/03,9:10,MURRAY ST @ PARENT AVE (0008231),Intersection,03 - P.D. only,04 - Sideswipe,02 - Wet,02 - Rain,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367862.703,5032488.587,45.42948742,-75.69406319,33159,45.4294874,-75.6940632,338,45.42948739999999,-75.6940632
-8426224.57038467,5689390.81944013,2020--45546,8231,,2020/01/06,12:37,MURRAY ST @ PARENT AVE (0008231),Intersection,03 - P.D. only,04 - Sideswipe,02 - Wet,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367862.703,5032488.587,45.42948742,-75.69406319,45630,45.4294874,-75.6940632,338,45.42948739999999,-75.6940632
-8426224.57038467,5689390.81944013,2020--50903,8231,,2020/08/16,1:02,MURRAY ST @ PARENT AVE (0008231),Intersection,03 - P.D. only,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,1,0,,,,,,,,,367862.703,5032488.587,45.42948742,-75.69406319,50123,45.4294874,-75.6940632,338,45.42948739999999,-75.6940632
-8426224.57038467,5689390.81944013,2021--56014,8231,,2021/01/31,9:55,MURRAY ST @ PARENT AVE (0008231),Intersection,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,367862.703,5032488.587,45.42948742,-75.69406319,56591,45.4294874,-75.6940632,338,45.42948739999999,-75.6940632
-8427817.73597508,5685642.01482391,2017--2555,2211,,2017/03/10,8:30,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,2057,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2017--2206,2211,,2017/02/28,23:24,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,99 - Other,02 - Wet,02 - Rain,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,2274,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2017--3676,2211,,2017/04/15,18:20,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,02 - Angle,02 - Wet,02 - Rain,01 - Daylight,01 - Traffic signal,2,0,1.0,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,3187,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2017--4694,2211,,2017/05/21,9:33,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,02 - Non-fatal injury,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,1.0,,02 - Minor,1.0,,1.0,,,366768.703,5029850.563,45.40584905,-75.70837484,4096,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2017--6947,2211,,2017/08/04,23:50,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,02 - Angle,02 - Wet,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,6287,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2017--7783,2211,,2017/09/03,11:55,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,7830,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2018--21765,2211,,2018/08/13,21:54,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,21680,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2018--21168,2211,,2018/07/22,13:05,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,21858,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2019--32583,2211,,2019/03/15,7:40,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,32935,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2019--41175,2211,,2019/11/13,16:30,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,04 - Sideswipe,04 - Slush,01 - Clear,05 - Dusk,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,41793,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2020--47372,2211,,2020/02/14,10:00,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,04 - Sideswipe,02 - Wet,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,47072,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2020--47265,2211,,2020/02/12,14:00,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,47543,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2020--47492,2211,,2020/02/17,9:46,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,47954,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2020--54023,2211,,2020/12/27,18:15,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,05 - Turning movement,02 - Wet,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,54618,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2021--55570,2211,,2021/01/11,9:24,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,03 - Rear end,02 - Wet,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,55872,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2021--56344,2211,,2021/02/16,8:56,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,03 - P.D. only,02 - Angle,05 - Packed snow,03 - Snow,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,366768.703,5029850.563,45.40584905,-75.70837484,56378,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8427817.73597508,5685642.01482391,2022--65128,2211,,2022/01/02,19:27,BOOTH ST @ GLADSTONE AVE (0002211),Intersection,02 - Non-fatal injury,07 - SMV other,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,1,1,,,02 - Minor,1.0,,1.0,,,366768.703,5029850.563,45.40584905,-75.70837484,65380,45.405849,-75.7083748,334,45.40584899999999,-75.7083748
-8425679.8440412,5685410.91518599,2017--2476,7233,,2017/03/08,9:51,BANK ST @ FIRST AVE (0007233),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368273.709,5029703.561,45.40439151,-75.68916983,2469,45.4043915,-75.6891698,295,45.4043915,-75.6891698
-8425679.8440412,5685410.91518599,2017--9752,7233,,2017/10/31,16:32,BANK ST @ FIRST AVE (0007233),Intersection,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368273.709,5029703.561,45.40439151,-75.68916983,9052,45.4043915,-75.6891698,295,45.4043915,-75.6891698
-8425679.8440412,5685410.91518599,2017--11639,7233,,2017/12/14,9:14,BANK ST @ FIRST AVE (0007233),Intersection,03 - P.D. only,04 - Sideswipe,02 - Wet,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368273.709,5029703.561,45.40439151,-75.68916983,11526,45.4043915,-75.6891698,295,45.4043915,-75.6891698
-8425679.8440412,5685410.91518599,2018--16048,7233,,2018/02/07,15:10,BANK ST @ FIRST AVE (0007233),Intersection,03 - P.D. only,02 - Angle,03 - Loose snow,03 - Snow,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368273.709,5029703.561,45.40439151,-75.68916983,16686,45.4043915,-75.6891698,295,45.4043915,-75.6891698
-8425679.8440412,5685410.91518599,2018--22145,7233,,2018/08/27,Unknown,BANK ST @ FIRST AVE (0007233),Intersection,03 - P.D. only,03 - Rear end,01 - Dry,01 - Clear,00 - Unknown,01 - Traffic signal,2,0,,,,,,,,,368273.709,5029703.561,45.40439151,-75.68916983,22198,45.4043915,-75.6891698,295,45.4043915,-75.6891698
-8425679.8440412,5685410.91518599,2020--52512,7233,,2020/10/30,14:47,BANK ST @ FIRST AVE (0007233),Intersection,02 - Non-fatal injury,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,1,1,,,01 - Minimal,1.0,1.0,,,,368273.709,5029703.561,45.40439151,-75.68916983,52012,45.4043915,-75.6891698,295,45.4043915,-75.6891698
-8425679.8440412,5685410.91518599,2020--52703,7233,,2020/11/07,8:55,BANK ST @ FIRST AVE (0007233),Intersection,02 - Non-fatal injury,07 - SMV other,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,1,1,,,02 - Minor,1.0,,1.0,,,368273.709,5029703.561,45.40439151,-75.68916983,52121,45.4043915,-75.6891698,295,45.4043915,-75.6891698
-8425679.8440412,5685410.91518599,2021--62156,7233,,2021/11/04,17:57,BANK ST @ FIRST AVE (0007233),Intersection,02 - Non-fatal injury,03 - Rear end,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,01 - Minimal,1.0,1.0,,,,368273.709,5029703.561,45.40439151,-75.68916983,62744,45.4043915,-75.6891698,295,45.4043915,-75.6891698
-8425944.81003278,5686074.20620768,2017--2161,2132,,2017/02/27,14:49,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,2961,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2017--3490,2132,,2017/04/08,15:02,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,05 - Turning movement,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,3872,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2017--4043,2132,,2017/04/29,13:25,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,4518,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2017--6402,2132,,2017/07/16,10:56,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,6153,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2017--6282,2132,,2017/07/11,17:16,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,03 - Rear end,02 - Wet,02 - Rain,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,6207,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2017--6400,2132,,2017/07/16,8:49,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,02 - Non-fatal injury,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,02 - Minor,1.0,,1.0,,,368082.7079,5030166.565,45.40857477,-75.69155006,6899,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2017--7514,2132,,2017/08/24,20:58,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,05 - Dusk,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,7326,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2017--8476,2132,,2017/09/23,14:50,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,8794,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2017--8093,2132,,2017/09/13,5:30,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,02 - Angle,01 - Dry,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,8953,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2017--11748,2132,,2017/12/15,16:39,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,04 - Sideswipe,02 - Wet,03 - Snow,05 - Dusk,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,11198,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2018--15153,2132,,2018/01/16,20:05,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,05 - Turning movement,04 - Slush,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,15685,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2018--15998,2132,,2018/02/06,20:50,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,05 - Turning movement,02 - Wet,01 - Clear,07 - Dark,01 - Traffic signal,2,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,15941,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2018--18849,2132,,2018/05/11,15:08,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,03 - P.D. only,04 - Sideswipe,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,3,0,,,,,,,,,368082.7079,5030166.565,45.40857477,-75.69155006,18049,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2018--18929,2132,,2018/05/14,10:32,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,02 - Non-fatal injury,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,02 - Minor,1.0,,1.0,,,368082.7079,5030166.565,45.40857477,-75.69155006,18181,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
-8425944.81003278,5686074.20620768,2018--19276,2132,,2018/05/26,11:40,BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),Intersection,02 - Non-fatal injury,02 - Angle,01 - Dry,01 - Clear,01 - Daylight,01 - Traffic signal,2,0,,,02 - Minor,1.0,,1.0,,,368082.7079,5030166.565,45.40857477,-75.69155006,19078,45.4085748,-75.6915501,342,45.40857479999999,-75.6915501
